,overall_qual_log,total_liv_sqft_log,kitchen_qual,garage_total,bsmt_qual,year_built,year_remod/add,fireplace_qu,totrms_abvgrd,mas_vnr_area,full_bath,overall_qual_log^2,overall_qual_log total_liv_sqft_log,overall_qual_log kitchen_qual,overall_qual_log garage_total,overall_qual_log bsmt_qual,overall_qual_log year_built,overall_qual_log year_remod/add,overall_qual_log fireplace_qu,overall_qual_log totrms_abvgrd,overall_qual_log mas_vnr_area,overall_qual_log full_bath,total_liv_sqft_log^2,total_liv_sqft_log kitchen_qual,total_liv_sqft_log garage_total,total_liv_sqft_log bsmt_qual,total_liv_sqft_log year_built,total_liv_sqft_log year_remod/add,total_liv_sqft_log fireplace_qu,total_liv_sqft_log totrms_abvgrd,total_liv_sqft_log mas_vnr_area,total_liv_sqft_log full_bath,kitchen_qual^2,kitchen_qual garage_total,kitchen_qual bsmt_qual,kitchen_qual year_built,kitchen_qual year_remod/add,kitchen_qual fireplace_qu,kitchen_qual totrms_abvgrd,kitchen_qual mas_vnr_area,kitchen_qual full_bath,garage_total^2,garage_total bsmt_qual,garage_total year_built,garage_total year_remod/add,garage_total fireplace_qu,garage_total totrms_abvgrd,garage_total mas_vnr_area,garage_total full_bath,bsmt_qual^2,bsmt_qual year_built,bsmt_qual year_remod/add,bsmt_qual fireplace_qu,bsmt_qual totrms_abvgrd,bsmt_qual mas_vnr_area,bsmt_qual full_bath,year_built^2,year_built year_remod/add,year_built fireplace_qu,year_built totrms_abvgrd,year_built mas_vnr_area,year_built full_bath,year_remod/add^2,year_remod/add fireplace_qu,year_remod/add totrms_abvgrd,year_remod/add mas_vnr_area,year_remod/add full_bath,fireplace_qu^2,fireplace_qu totrms_abvgrd,fireplace_qu mas_vnr_area,fireplace_qu full_bath,totrms_abvgrd^2,totrms_abvgrd mas_vnr_area,totrms_abvgrd full_bath,mas_vnr_area^2,mas_vnr_area full_bath,full_bath^2
174,1.9459101490553132,7.994969522697877,4.0,960.0,4.0,2005.0,2005.0,0.0,4.0,0.0,2.0,3.7865663081964716,15.557492335605712,7.783640596221253,1868.0737430931008,7.783640596221253,3901.549848855903,3901.549848855903,0.0,7.783640596221253,0.0,3.8918202981106265,63.919537668867925,31.97987809079151,7675.170741789962,31.97987809079151,16029.913893009243,16029.913893009243,0.0,31.97987809079151,0.0,15.989939045395754,16.0,3840.0,16.0,8020.0,8020.0,0.0,16.0,0.0,8.0,921600.0,3840.0,1924800.0,1924800.0,0.0,3840.0,0.0,1920.0,16.0,8020.0,8020.0,0.0,16.0,0.0,8.0,4020025.0,4020025.0,0.0,8020.0,0.0,4010.0,4020025.0,0.0,8020.0,0.0,4010.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,4.0
175,1.9459101490553132,8.412277021466677,4.0,818.0,4.0,1994.0,1996.0,3.0,7.0,0.0,2.0,3.7865663081964716,16.36953523273681,7.783640596221253,1591.754501927246,7.783640596221253,3880.1448372162945,3884.0366575144053,5.8377304471659395,13.621371043387192,0.0,3.8918202981106265,70.76640468589626,33.64910808586671,6881.242603559742,33.64910808586671,16774.080380804553,16790.904934847487,25.23683106440003,58.885939150266736,0.0,16.824554042933354,16.0,3272.0,16.0,7976.0,7984.0,12.0,28.0,0.0,8.0,669124.0,3272.0,1631092.0,1632728.0,2454.0,5726.0,0.0,1636.0,16.0,7976.0,7984.0,12.0,28.0,0.0,8.0,3976036.0,3980024.0,5982.0,13958.0,0.0,3988.0,3984016.0,5988.0,13972.0,0.0,3992.0,9.0,21.0,0.0,6.0,49.0,0.0,14.0,0.0,0.0,4.0
176,1.791759469228055,8.513185170018698,4.0,880.0,3.0,1962.0,1981.0,4.0,7.0,0.0,1.0,3.210401995568401,15.25358014167285,7.16703787691222,1576.7483329206884,5.375278407684165,3515.432078625444,3549.475508540777,7.16703787691222,12.542316284596385,0.0,1.791759469228055,72.47432173902628,34.05274068007479,7491.602949616454,25.539555510056093,16702.869303576685,16864.61982180704,34.05274068007479,59.59229619013088,0.0,8.513185170018698,16.0,3520.0,12.0,7848.0,7924.0,16.0,28.0,0.0,4.0,774400.0,2640.0,1726560.0,1743280.0,3520.0,6160.0,0.0,880.0,9.0,5886.0,5943.0,12.0,21.0,0.0,3.0,3849444.0,3886722.0,7848.0,13734.0,0.0,1962.0,3924361.0,7924.0,13867.0,0.0,1981.0,16.0,28.0,0.0,4.0,49.0,0.0,7.0,0.0,0.0,1.0
177,1.6094379124341003,7.636752112435779,5.0,216.0,2.0,1920.0,1950.0,0.0,4.0,0.0,1.0,2.5902903939802346,12.290878377615346,8.047189562170502,347.63858908576566,3.2188758248682006,3090.1207918734726,3138.4039292464954,0.0,6.437751649736401,0.0,1.6094379124341003,58.31998282679234,38.1837605621789,1649.5384562861284,15.273504224871559,14662.564055876697,14891.66661924977,0.0,30.547008449743117,0.0,7.636752112435779,25.0,1080.0,10.0,9600.0,9750.0,0.0,20.0,0.0,5.0,46656.0,432.0,414720.0,421200.0,0.0,864.0,0.0,216.0,4.0,3840.0,3900.0,0.0,8.0,0.0,2.0,3686400.0,3744000.0,0.0,7680.0,0.0,1920.0,3802500.0,0.0,7800.0,0.0,1950.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,1.0
178,1.6094379124341003,8.753055515138222,3.0,1172.0,3.0,1977.0,1977.0,0.0,10.0,99.0,2.0,2.5902903939802346,14.087499395703848,4.828313737302301,1886.2612333727654,4.828313737302301,3181.8587528822163,3181.8587528822163,0.0,16.094379124341003,159.33435333097592,3.2188758248682006,76.61598085109163,26.259166545414665,10258.581063741996,26.259166545414665,17304.790753428264,17304.790753428264,0.0,87.53055515138222,866.552495998684,17.506111030276443,9.0,3516.0,9.0,5931.0,5931.0,0.0,30.0,297.0,6.0,1373584.0,3516.0,2317044.0,2317044.0,0.0,11720.0,116028.0,2344.0,9.0,5931.0,5931.0,0.0,30.0,297.0,6.0,3908529.0,3908529.0,0.0,19770.0,195723.0,3954.0,3908529.0,0.0,19770.0,195723.0,3954.0,0.0,0.0,0.0,0.0,100.0,990.0,20.0,9801.0,198.0,4.0
179,1.3862943611198906,8.000349495324684,3.0,286.0,3.0,1970.0,1970.0,0.0,6.0,0.0,1.0,1.9218120556728056,11.090839392356973,4.1588830833596715,396.4801872802887,4.1588830833596715,2730.9998914061844,2730.9998914061844,0.0,8.317766166719343,0.0,1.3862943611198906,64.00559204734193,24.001048485974053,2288.09995566286,24.001048485974053,15760.688505789629,15760.688505789629,0.0,48.002096971948106,0.0,8.000349495324684,9.0,858.0,9.0,5910.0,5910.0,0.0,18.0,0.0,3.0,81796.0,858.0,563420.0,563420.0,0.0,1716.0,0.0,286.0,9.0,5910.0,5910.0,0.0,18.0,0.0,3.0,3880900.0,3880900.0,0.0,11820.0,0.0,1970.0,3880900.0,0.0,11820.0,0.0,1970.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
180,1.6094379124341003,8.4040244933106,3.0,324.0,3.0,1960.0,1960.0,0.0,6.0,0.0,1.0,2.5902903939802346,13.525755636558857,4.828313737302301,521.4578836286485,4.828313737302301,3154.4983083708366,3154.4983083708366,0.0,9.656627474604601,0.0,1.6094379124341003,70.62762768416448,25.212073479931796,2722.903935832634,25.212073479931796,16471.888006888774,16471.888006888774,0.0,50.42414695986359,0.0,8.4040244933106,9.0,972.0,9.0,5880.0,5880.0,0.0,18.0,0.0,3.0,104976.0,972.0,635040.0,635040.0,0.0,1944.0,0.0,324.0,9.0,5880.0,5880.0,0.0,18.0,0.0,3.0,3841600.0,3841600.0,0.0,11760.0,0.0,1960.0,3841600.0,0.0,11760.0,0.0,1960.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
181,1.6094379124341003,8.349011198176003,3.0,0.0,3.0,1931.0,1950.0,4.0,7.0,0.0,1.0,2.5902903939802346,13.437215153681311,4.828313737302301,0.0,4.828313737302301,3107.8246089102477,3138.4039292464954,6.437751649736401,11.266065387038703,0.0,1.6094379124341003,69.70598798726829,25.04703359452801,0.0,25.04703359452801,16121.940623677861,16280.571836443205,33.39604479270401,58.44307838723202,0.0,8.349011198176003,9.0,0.0,9.0,5793.0,5850.0,12.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5793.0,5850.0,12.0,21.0,0.0,3.0,3728761.0,3765450.0,7724.0,13517.0,0.0,1931.0,3802500.0,7800.0,13650.0,0.0,1950.0,16.0,28.0,0.0,4.0,49.0,0.0,7.0,0.0,0.0,1.0
182,1.9459101490553132,8.582980931954241,3.0,972.0,3.0,1968.0,1968.0,4.0,9.0,342.0,2.0,3.7865663081964716,16.701709704637988,5.8377304471659395,1891.4246648817646,5.8377304471659395,3829.5511733408566,3829.5511733408566,7.783640596221253,17.51319134149782,665.5012709769171,3.8918202981106265,73.66756167829008,25.748942795862725,8342.657465859522,25.748942795862725,16891.306474085945,16891.306474085945,34.331923727816964,77.24682838758817,2935.3794787283505,17.165961863908482,9.0,2916.0,9.0,5904.0,5904.0,12.0,27.0,1026.0,6.0,944784.0,2916.0,1912896.0,1912896.0,3888.0,8748.0,332424.0,1944.0,9.0,5904.0,5904.0,12.0,27.0,1026.0,6.0,3873024.0,3873024.0,7872.0,17712.0,673056.0,3936.0,3873024.0,7872.0,17712.0,673056.0,3936.0,16.0,36.0,1368.0,8.0,81.0,3078.0,18.0,116964.0,684.0,4.0
183,1.9459101490553132,8.639587799629844,4.0,1036.0,3.0,1974.0,2003.0,4.0,9.0,0.0,2.0,3.7865663081964716,16.811861582954176,7.783640596221253,2015.9629144213045,5.8377304471659395,3841.226634235188,3897.6580285577925,7.783640596221253,17.51319134149782,0.0,3.8918202981106265,74.64247734751285,34.558351198519375,8950.612960416518,25.91876339888953,17054.54631646931,17305.094362658576,34.558351198519375,77.7562901966686,0.0,17.279175599259688,16.0,4144.0,12.0,7896.0,8012.0,16.0,36.0,0.0,8.0,1073296.0,3108.0,2045064.0,2075108.0,4144.0,9324.0,0.0,2072.0,9.0,5922.0,6009.0,12.0,27.0,0.0,6.0,3896676.0,3953922.0,7896.0,17766.0,0.0,3948.0,4012009.0,8012.0,18027.0,0.0,4006.0,16.0,36.0,0.0,8.0,81.0,0.0,18.0,0.0,0.0,4.0
184,1.9459101490553132,8.222016437202196,4.0,880.0,4.0,2006.0,2006.0,0.0,8.0,0.0,2.0,3.7865663081964716,15.99930523085136,7.783640596221253,1712.4009311686757,7.783640596221253,3903.4957590049585,3903.4957590049585,0.0,15.567281192442506,0.0,3.8918202981106265,67.6015542936231,32.888065748808785,7235.374464737933,32.888065748808785,16493.364973027605,16493.364973027605,0.0,65.77613149761757,0.0,16.444032874404392,16.0,3520.0,16.0,8024.0,8024.0,0.0,32.0,0.0,8.0,774400.0,3520.0,1765280.0,1765280.0,0.0,7040.0,0.0,1760.0,16.0,8024.0,8024.0,0.0,32.0,0.0,8.0,4024036.0,4024036.0,0.0,16048.0,0.0,4012.0,4024036.0,0.0,16048.0,0.0,4012.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,0.0,4.0
185,1.791759469228055,8.23323750070527,3.0,956.0,4.0,1974.0,1974.0,3.0,7.0,174.0,2.0,3.210401995568401,14.751981254292192,5.375278407684165,1712.9220525820206,7.16703787691222,3536.9331922561805,3536.9331922561805,5.375278407684165,12.542316284596385,311.76614764568154,3.58351893845611,67.78619974301957,24.69971250211581,7870.975050674238,32.93295000282108,16252.410826392203,16252.410826392203,24.69971250211581,57.63266250493689,1432.583325122717,16.46647500141054,9.0,2868.0,12.0,5922.0,5922.0,9.0,21.0,522.0,6.0,913936.0,3824.0,1887144.0,1887144.0,2868.0,6692.0,166344.0,1912.0,16.0,7896.0,7896.0,12.0,28.0,696.0,8.0,3896676.0,3896676.0,5922.0,13818.0,343476.0,3948.0,3896676.0,5922.0,13818.0,343476.0,3948.0,9.0,21.0,522.0,6.0,49.0,1218.0,14.0,30276.0,348.0,4.0
186,1.791759469228055,8.09559870137819,3.0,280.0,3.0,1939.0,1950.0,0.0,6.0,0.0,1.0,3.210401995568401,14.505365632264716,5.375278407684165,501.6926513838554,5.375278407684165,3474.2216108331986,3493.930964994707,0.0,10.75055681536833,0.0,1.791759469228055,65.53871833375624,24.28679610413457,2266.767636385893,24.28679610413457,15697.365881972311,15786.41746768747,0.0,48.57359220826914,0.0,8.09559870137819,9.0,840.0,9.0,5817.0,5850.0,0.0,18.0,0.0,3.0,78400.0,840.0,542920.0,546000.0,0.0,1680.0,0.0,280.0,9.0,5817.0,5850.0,0.0,18.0,0.0,3.0,3759721.0,3781050.0,0.0,11634.0,0.0,1939.0,3802500.0,0.0,11700.0,0.0,1950.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
187,1.9459101490553132,8.392083380373393,4.0,800.0,4.0,2003.0,2003.0,4.0,8.0,0.0,2.0,3.7865663081964716,16.330240221587005,7.783640596221253,1556.7281192442506,7.783640596221253,3897.6580285577925,3897.6580285577925,7.783640596221253,15.567281192442506,0.0,3.8918202981106265,70.4270634631393,33.56833352149357,6713.666704298714,33.56833352149357,16809.343010887907,16809.343010887907,33.56833352149357,67.13666704298714,0.0,16.784166760746785,16.0,3200.0,16.0,8012.0,8012.0,16.0,32.0,0.0,8.0,640000.0,3200.0,1602400.0,1602400.0,3200.0,6400.0,0.0,1600.0,16.0,8012.0,8012.0,16.0,32.0,0.0,8.0,4012009.0,4012009.0,8012.0,16024.0,0.0,4006.0,4012009.0,8012.0,16024.0,0.0,4006.0,16.0,32.0,0.0,8.0,64.0,0.0,16.0,0.0,0.0,4.0
188,1.9459101490553132,8.651374372882257,4.0,315.0,4.0,1922.0,2005.0,4.0,8.0,0.0,1.0,3.7865663081964716,16.83479719546863,7.783640596221253,612.9616969524237,7.783640596221253,3740.039306484312,3901.549848855903,7.783640596221253,15.567281192442506,0.0,1.9459101490553132,74.84627853976387,34.60549749152903,2725.182927457911,34.60549749152903,16627.9415446797,17346.005617628925,34.60549749152903,69.21099498305806,0.0,8.651374372882257,16.0,1260.0,16.0,7688.0,8020.0,16.0,32.0,0.0,4.0,99225.0,1260.0,605430.0,631575.0,1260.0,2520.0,0.0,315.0,16.0,7688.0,8020.0,16.0,32.0,0.0,4.0,3694084.0,3853610.0,7688.0,15376.0,0.0,1922.0,4020025.0,8020.0,16040.0,0.0,2005.0,16.0,32.0,0.0,4.0,64.0,0.0,8.0,0.0,0.0,1.0
189,1.6094379124341003,8.00903068506973,3.0,800.0,3.0,1962.0,1962.0,0.0,5.0,0.0,1.0,2.5902903939802346,12.890037626399279,4.828313737302301,1287.5503299472803,4.828313737302301,3157.7171841957047,3157.7171841957047,0.0,8.047189562170502,0.0,1.6094379124341003,64.14457251438851,24.027092055209188,6407.224548055784,24.027092055209188,15713.71820410681,15713.71820410681,0.0,40.04515342534865,0.0,8.00903068506973,9.0,2400.0,9.0,5886.0,5886.0,0.0,15.0,0.0,3.0,640000.0,2400.0,1569600.0,1569600.0,0.0,4000.0,0.0,800.0,9.0,5886.0,5886.0,0.0,15.0,0.0,3.0,3849444.0,3849444.0,0.0,9810.0,0.0,1962.0,3849444.0,0.0,9810.0,0.0,1962.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,1.0
190,1.0986122886681098,7.543273346705446,2.0,1056.0,0.0,1952.0,1952.0,0.0,4.0,0.0,1.0,1.206948960812582,8.287132795473221,2.1972245773362196,1160.1345768335239,0.0,2144.49118748015,2144.49118748015,0.0,4.394449154672439,0.0,1.0986122886681098,56.90097278311678,15.086546693410892,7965.69665412095,0.0,14724.46957276903,14724.46957276903,0.0,30.173093386821783,0.0,7.543273346705446,4.0,2112.0,0.0,3904.0,3904.0,0.0,8.0,0.0,2.0,1115136.0,0.0,2061312.0,2061312.0,0.0,4224.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810304.0,3810304.0,0.0,7808.0,0.0,1952.0,3810304.0,0.0,7808.0,0.0,1952.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,1.0
191,1.9459101490553132,8.378850241794492,3.0,1056.0,4.0,1976.0,1976.0,3.0,8.0,0.0,2.0,3.7865663081964716,16.30448972292247,5.8377304471659395,2054.881117402411,7.783640596221253,3845.118454533299,3845.118454533299,5.8377304471659395,15.567281192442506,0.0,3.8918202981106265,70.20513137441962,25.136550725383476,8848.065855334984,33.51540096717797,16556.608077785917,16556.608077785917,25.136550725383476,67.03080193435594,0.0,16.757700483588984,9.0,3168.0,12.0,5928.0,5928.0,9.0,24.0,0.0,6.0,1115136.0,4224.0,2086656.0,2086656.0,3168.0,8448.0,0.0,2112.0,16.0,7904.0,7904.0,12.0,32.0,0.0,8.0,3904576.0,3904576.0,5928.0,15808.0,0.0,3952.0,3904576.0,5928.0,15808.0,0.0,3952.0,9.0,24.0,0.0,6.0,64.0,0.0,16.0,0.0,0.0,4.0
192,1.6094379124341003,8.229511118964457,3.0,253.0,4.0,1973.0,1973.0,1.0,5.0,0.0,1.0,2.5902903939802346,13.244887195659372,4.828313737302301,407.18779184582735,6.437751649736401,3175.4210012324797,3175.4210012324797,1.6094379124341003,8.047189562170502,0.0,1.6094379124341003,67.72485325715962,24.68853335689337,2082.0663130980074,32.918044475857826,16236.825437716872,16236.825437716872,8.229511118964457,41.14755559482228,0.0,8.229511118964457,9.0,759.0,12.0,5919.0,5919.0,3.0,15.0,0.0,3.0,64009.0,1012.0,499169.0,499169.0,253.0,1265.0,0.0,253.0,16.0,7892.0,7892.0,4.0,20.0,0.0,4.0,3892729.0,3892729.0,1973.0,9865.0,0.0,1973.0,3892729.0,1973.0,9865.0,0.0,1973.0,1.0,5.0,0.0,1.0,25.0,0.0,5.0,0.0,0.0,1.0
193,1.791759469228055,7.9017475185201445,2.0,275.0,3.0,1918.0,2000.0,0.0,5.0,0.0,1.0,3.210401995568401,14.158030939757754,3.58351893845611,492.7338540377151,5.375278407684165,3436.5946619794095,3583.51893845611,0.0,8.958797346140274,0.0,1.791759469228055,62.43761384643926,15.803495037040289,2172.9805675930397,23.70524255556043,15155.551740521638,15803.49503704029,0.0,39.508737592600724,0.0,7.9017475185201445,4.0,550.0,6.0,3836.0,4000.0,0.0,10.0,0.0,2.0,75625.0,825.0,527450.0,550000.0,0.0,1375.0,0.0,275.0,9.0,5754.0,6000.0,0.0,15.0,0.0,3.0,3678724.0,3836000.0,0.0,9590.0,0.0,1918.0,4000000.0,0.0,10000.0,0.0,2000.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,1.0
194,1.6094379124341003,8.033009498596668,3.0,276.0,4.0,1963.0,1963.0,0.0,5.0,0.0,1.0,2.5902903939802346,12.92863003798472,4.828313737302301,444.2048638318117,6.437751649736401,3159.326622108139,3159.326622108139,0.0,8.047189562170502,0.0,1.6094379124341003,64.52924160454428,24.09902849579,2217.1106216126805,32.13203799438667,15768.797645745259,15768.797645745259,0.0,40.16504749298334,0.0,8.033009498596668,9.0,828.0,12.0,5889.0,5889.0,0.0,15.0,0.0,3.0,76176.0,1104.0,541788.0,541788.0,0.0,1380.0,0.0,276.0,16.0,7852.0,7852.0,0.0,20.0,0.0,4.0,3853369.0,3853369.0,0.0,9815.0,0.0,1963.0,3853369.0,0.0,9815.0,0.0,1963.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,1.0
195,1.791759469228055,8.229777750081887,4.0,786.0,4.0,2005.0,2007.0,4.0,8.0,0.0,2.0,3.210401995568401,14.745782213351578,7.16703787691222,1408.3229428132513,7.16703787691222,3592.47773580225,3596.0612547407063,7.16703787691222,14.33407575382444,0.0,3.58351893845611,67.72924181574288,32.91911100032755,6468.605311564363,32.91911100032755,16500.704388914182,16517.163944414347,32.91911100032755,65.8382220006551,0.0,16.459555500163773,16.0,3144.0,16.0,8020.0,8028.0,16.0,32.0,0.0,8.0,617796.0,3144.0,1575930.0,1577502.0,3144.0,6288.0,0.0,1572.0,16.0,8020.0,8028.0,16.0,32.0,0.0,8.0,4020025.0,4024035.0,8020.0,16040.0,0.0,4010.0,4028049.0,8028.0,16056.0,0.0,4014.0,16.0,32.0,0.0,8.0,64.0,0.0,16.0,0.0,0.0,4.0
196,1.791759469228055,8.156223323194624,3.0,940.0,4.0,1978.0,1978.0,3.0,5.0,0.0,1.0,3.210401995568401,14.613990372472681,5.375278407684165,1684.2539010743717,7.16703787691222,3544.1002301330927,3544.1002301330927,5.375278407684165,8.958797346140274,0.0,1.791759469228055,66.52397889782395,24.46866996958387,7666.849923802946,32.624893292778495,16133.009733278966,16133.009733278966,24.46866996958387,40.78111661597312,0.0,8.156223323194624,9.0,2820.0,12.0,5934.0,5934.0,9.0,15.0,0.0,3.0,883600.0,3760.0,1859320.0,1859320.0,2820.0,4700.0,0.0,940.0,16.0,7912.0,7912.0,12.0,20.0,0.0,4.0,3912484.0,3912484.0,5934.0,9890.0,0.0,1978.0,3912484.0,5934.0,9890.0,0.0,1978.0,9.0,15.0,0.0,3.0,25.0,0.0,5.0,0.0,0.0,1.0
197,2.0794415416798357,8.600062669238532,4.0,2640.0,4.0,2007.0,2008.0,4.0,8.0,310.0,2.0,4.324077125263812,17.883327575464577,8.317766166719343,5489.725670034766,8.317766166719343,4173.43917415143,4175.51861569311,8.317766166719343,16.635532333438686,644.626877920749,4.1588830833596715,73.9610779148302,34.40025067695413,22704.165446789724,34.40025067695413,17260.325777161735,17268.925839830972,34.40025067695413,68.80050135390826,2666.0194274639452,17.200125338477065,16.0,10560.0,16.0,8028.0,8032.0,16.0,32.0,1240.0,8.0,6969600.0,10560.0,5298480.0,5301120.0,10560.0,21120.0,818400.0,5280.0,16.0,8028.0,8032.0,16.0,32.0,1240.0,8.0,4028049.0,4030056.0,8028.0,16056.0,622170.0,4014.0,4032064.0,8032.0,16064.0,622480.0,4016.0,16.0,32.0,1240.0,8.0,64.0,2480.0,16.0,96100.0,620.0,4.0
198,1.6094379124341003,8.426830751335846,3.0,240.0,3.0,1939.0,1950.0,3.0,6.0,0.0,2.0,2.5902903939802346,13.562460892865445,4.828313737302301,386.2650989841841,4.828313737302301,3120.7001122097204,3138.4039292464954,4.828313737302301,9.656627474604601,0.0,3.2188758248682006,71.01147651165945,25.280492254007537,2022.439380320603,25.280492254007537,16339.624826840205,16432.3199651049,25.280492254007537,50.560984508015075,0.0,16.85366150267169,9.0,720.0,9.0,5817.0,5850.0,9.0,18.0,0.0,6.0,57600.0,720.0,465360.0,468000.0,720.0,1440.0,0.0,480.0,9.0,5817.0,5850.0,9.0,18.0,0.0,6.0,3759721.0,3781050.0,5817.0,11634.0,0.0,3878.0,3802500.0,5850.0,11700.0,0.0,3900.0,9.0,18.0,0.0,6.0,36.0,0.0,12.0,0.0,0.0,4.0
199,1.6094379124341003,8.225503097566918,3.0,300.0,3.0,1958.0,1987.0,0.0,6.0,0.0,1.0,2.5902903939802346,13.238436534068326,4.828313737302301,482.8313737302301,4.828313737302301,3151.2794325459686,3197.953132006557,0.0,9.656627474604601,0.0,1.6094379124341003,67.65890120808297,24.676509292700754,2467.6509292700753,24.676509292700754,16105.535065036025,16344.074654865466,0.0,49.35301858540151,0.0,8.225503097566918,9.0,900.0,9.0,5874.0,5961.0,0.0,18.0,0.0,3.0,90000.0,900.0,587400.0,596100.0,0.0,1800.0,0.0,300.0,9.0,5874.0,5961.0,0.0,18.0,0.0,3.0,3833764.0,3890546.0,0.0,11748.0,0.0,1958.0,3948169.0,0.0,11922.0,0.0,1987.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
200,1.6094379124341003,7.959275960116396,3.0,1368.0,4.0,1956.0,1956.0,0.0,6.0,0.0,1.0,2.5902903939802346,12.809960485736651,4.828313737302301,2201.711064209849,6.437751649736401,3148.0605567211,3148.0605567211,0.0,9.656627474604601,0.0,1.6094379124341003,63.350073809286776,23.877827880349187,10888.28951343923,31.837103840465584,15568.343777987671,15568.343777987671,0.0,47.755655760698374,0.0,7.959275960116396,9.0,4104.0,12.0,5868.0,5868.0,0.0,18.0,0.0,3.0,1871424.0,5472.0,2675808.0,2675808.0,0.0,8208.0,0.0,1368.0,16.0,7824.0,7824.0,0.0,24.0,0.0,4.0,3825936.0,3825936.0,0.0,11736.0,0.0,1956.0,3825936.0,0.0,11736.0,0.0,1956.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
201,2.0794415416798357,8.791638037085997,4.0,2886.0,5.0,1998.0,1998.0,3.0,7.0,114.0,2.0,4.324077125263812,18.28169735372919,8.317766166719343,6001.268289288006,10.39720770839918,4154.724200276311,4154.724200276311,6.238324625039507,14.55609079175885,237.05633575150128,4.1588830833596715,77.29289937513732,35.16655214834399,25372.66737503019,43.958190185429984,17565.69279809782,17565.69279809782,26.374914111257993,61.54146625960198,1002.2467362278037,17.583276074171994,16.0,11544.0,20.0,7992.0,7992.0,12.0,28.0,456.0,8.0,8328996.0,14430.0,5766228.0,5766228.0,8658.0,20202.0,329004.0,5772.0,25.0,9990.0,9990.0,15.0,35.0,570.0,10.0,3992004.0,3992004.0,5994.0,13986.0,227772.0,3996.0,3992004.0,5994.0,13986.0,227772.0,3996.0,9.0,21.0,342.0,6.0,49.0,798.0,14.0,12996.0,228.0,4.0
202,1.9459101490553132,8.600430789986293,3.0,864.0,3.0,1910.0,2005.0,0.0,9.0,0.0,2.0,3.7865663081964716,16.735665560482133,5.8377304471659395,1681.2663687837905,5.8377304471659395,3716.6883846956484,3901.549848855903,0.0,17.51319134149782,0.0,3.8918202981106265,73.96740977334424,25.80129236995888,7430.772202548157,25.80129236995888,16426.822808873818,17243.863733922517,0.0,77.40387710987663,0.0,17.200861579972585,9.0,2592.0,9.0,5730.0,6015.0,0.0,27.0,0.0,6.0,746496.0,2592.0,1650240.0,1732320.0,0.0,7776.0,0.0,1728.0,9.0,5730.0,6015.0,0.0,27.0,0.0,6.0,3648100.0,3829550.0,0.0,17190.0,0.0,3820.0,4020025.0,0.0,18045.0,0.0,4010.0,0.0,0.0,0.0,0.0,81.0,0.0,18.0,0.0,0.0,4.0
203,1.791759469228055,8.082093278178382,3.0,336.0,3.0,1964.0,1964.0,0.0,4.0,0.0,1.0,3.210401995568401,14.481167162360528,5.375278407684165,602.0311816606264,5.375278407684165,3519.0155975639,3519.0155975639,0.0,7.16703787691222,0.0,1.791759469228055,65.32023175717619,24.246279834535144,2715.5833414679364,24.246279834535144,15873.231198342342,15873.231198342342,0.0,32.32837311271353,0.0,8.082093278178382,9.0,1008.0,9.0,5892.0,5892.0,0.0,12.0,0.0,3.0,112896.0,1008.0,659904.0,659904.0,0.0,1344.0,0.0,336.0,9.0,5892.0,5892.0,0.0,12.0,0.0,3.0,3857296.0,3857296.0,0.0,7856.0,0.0,1964.0,3857296.0,0.0,7856.0,0.0,1964.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,1.0
